startDateTime,endDateTime,surfWaterNitrateMean,surfWaterNitrateMinimum,surfWaterNitrateMaximum,surfWaterNitrateVariance,surfWaterNitrateNumPts,surfWaterNitrateExpUncert,surfWaterNitrateStdErMean,finalQF
"2020-05-18T21:15:00Z","2020-05-18T21:30:00Z",8.9,8.7,9.0,0.02,11,1.33,0.04,0
"2020-05-18T21:30:00Z","2020-05-18T21:45:00Z",8.9,8.7,9.1,0.01,11,1.33,0.03,0
"2020-05-18T21:45:00Z","2020-05-18T22:00:00Z",9.0,8.8,9.1,0.01,11,1.33,0.03,0
"2020-05-18T22:00:00Z","2020-05-18T22:15:00Z",8.9,8.7,9.0,0.01,11,1.33,0.03,0
"2020-05-18T22:15:00Z","2020-05-18T22:30:00Z",8.9,8.5,9.1,0.03,11,1.34,0.05,0
"2020-05-18T22:30:00Z","2020-05-18T22:45:00Z",8.9,8.8,9.1,0.01,11,1.33,0.03,0
"2020-05-18T22:45:00Z","2020-05-18T23:00:00Z",9.0,8.9,9.1,0.01,11,1.33,0.02,0
"2020-05-18T23:00:00Z","2020-05-18T23:15:00Z",9.0,8.9,9.1,0.01,11,1.33,0.03,0
"2020-05-18T23:15:00Z","2020-05-18T23:30:00Z",9.0,8.8,9.3,0.03,11,1.34,0.05,0
"2020-05-18T23:30:00Z","2020-05-18T23:45:00Z",9.0,8.8,9.3,0.02,11,1.34,0.04,0
"2020-05-18T23:45:00Z","2020-05-19T00:00:00Z",9.0,8.8,9.3,0.02,11,1.33,0.04,0
"2020-05-19T00:00:00Z","2020-05-19T00:15:00Z",9.1,8.8,9.3,0.02,11,1.33,0.04,0
"2020-05-19T00:15:00Z","2020-05-19T00:30:00Z",9.0,8.9,9.1,0.01,11,1.33,0.02,0
"2020-05-19T00:30:00Z","2020-05-19T00:45:00Z",9.1,8.9,9.3,0.02,11,1.33,0.04,0
"2020-05-19T00:45:00Z","2020-05-19T01:00:00Z",9.0,8.8,9.3,0.03,11,1.34,0.05,0
"2020-05-19T01:00:00Z","2020-05-19T01:15:00Z",9.0,8.8,9.1,0.01,11,1.33,0.03,0
"2020-05-19T01:15:00Z","2020-05-19T01:30:00Z",8.9,8.7,9.1,0.01,11,1.33,0.03,0
"2020-05-19T01:30:00Z","2020-05-19T01:45:00Z",8.8,8.6,9.0,0.02,11,1.34,0.04,0
"2020-05-19T01:45:00Z","2020-05-19T02:00:00Z",8.7,8.5,9.0,0.03,11,1.34,0.05,0
"2020-05-19T02:00:00Z","2020-05-19T02:15:00Z",8.9,8.7,9.1,0.02,11,1.33,0.04,0
"2020-05-19T02:15:00Z","2020-05-19T02:30:00Z",8.8,8.5,9.1,0.03,11,1.34,0.06,0
"2020-05-19T02:30:00Z","2020-05-19T02:45:00Z",8.7,8.6,9.0,0.01,11,1.33,0.03,0
"2020-05-19T02:45:00Z","2020-05-19T03:00:00Z",8.7,8.5,8.9,0.02,11,1.33,0.04,0
"2020-05-19T03:00:00Z","2020-05-19T03:15:00Z",8.8,8.6,9.0,0.01,11,1.33,0.03,0
"2020-05-19T03:15:00Z","2020-05-19T03:30:00Z",8.7,8.5,8.8,0.01,11,1.33,0.03,0
"2020-05-19T03:30:00Z","2020-05-19T03:45:00Z",8.7,8.4,8.9,0.03,11,1.34,0.05,0
"2020-05-19T03:45:00Z","2020-05-19T04:00:00Z",8.7,8.5,9.1,0.03,11,1.34,0.06,0
"2020-05-19T04:00:00Z","2020-05-19T04:15:00Z",8.6,8.5,8.7,0.01,11,1.33,0.02,0
"2020-05-19T04:15:00Z","2020-05-19T04:30:00Z",8.6,8.3,8.9,0.03,11,1.34,0.05,0
"2020-05-19T04:30:00Z","2020-05-19T04:45:00Z",8.7,8.5,8.9,0.02,11,1.33,0.04,0
"2020-05-19T04:45:00Z","2020-05-19T05:00:00Z",8.5,8.4,8.7,0.01,11,1.33,0.03,0
"2020-05-19T05:00:00Z","2020-05-19T05:15:00Z",8.5,8.3,8.8,0.03,11,1.34,0.05,0
"2020-05-19T05:15:00Z","2020-05-19T05:30:00Z",8.5,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T05:30:00Z","2020-05-19T05:45:00Z",8.7,8.4,8.8,0.01,11,1.33,0.04,0
"2020-05-19T05:45:00Z","2020-05-19T06:00:00Z",8.6,8.3,8.9,0.04,11,1.34,0.06,0
"2020-05-19T06:00:00Z","2020-05-19T06:15:00Z",8.6,8.3,8.7,0.02,11,1.33,0.04,0
"2020-05-19T06:15:00Z","2020-05-19T06:30:00Z",8.5,8.3,8.8,0.02,11,1.34,0.05,0
"2020-05-19T06:30:00Z","2020-05-19T06:45:00Z",8.5,8.2,9.0,0.04,11,1.34,0.06,0
"2020-05-19T06:45:00Z","2020-05-19T07:00:00Z",8.6,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T07:00:00Z","2020-05-19T07:15:00Z",8.5,8.3,8.8,0.02,11,1.34,0.05,0
"2020-05-19T07:15:00Z","2020-05-19T07:30:00Z",8.5,8.3,8.8,0.02,11,1.34,0.05,0
"2020-05-19T07:30:00Z","2020-05-19T07:45:00Z",8.5,8.3,8.8,0.02,11,1.34,0.05,0
"2020-05-19T07:45:00Z","2020-05-19T08:00:00Z",8.5,8.3,8.7,0.02,11,1.33,0.04,0
"2020-05-19T08:00:00Z","2020-05-19T08:15:00Z",8.5,8.2,8.8,0.02,11,1.33,0.04,0
"2020-05-19T08:15:00Z","2020-05-19T08:30:00Z",8.5,8.3,8.7,0.02,11,1.33,0.04,0
"2020-05-19T08:30:00Z","2020-05-19T08:45:00Z",8.5,8.3,8.7,0.01,11,1.33,0.03,0
"2020-05-19T08:45:00Z","2020-05-19T09:00:00Z",8.5,8.4,8.7,0.01,11,1.33,0.03,0
"2020-05-19T09:00:00Z","2020-05-19T09:15:00Z",8.6,8.4,8.8,0.01,11,1.33,0.03,0
"2020-05-19T09:15:00Z","2020-05-19T09:30:00Z",8.5,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T09:30:00Z","2020-05-19T09:45:00Z",8.5,8.3,8.6,0.01,11,1.33,0.03,0
"2020-05-19T09:45:00Z","2020-05-19T10:00:00Z",8.6,8.3,8.8,0.02,11,1.34,0.05,0
"2020-05-19T10:00:00Z","2020-05-19T10:15:00Z",8.6,8.2,8.8,0.02,11,1.33,0.04,0
"2020-05-19T10:15:00Z","2020-05-19T10:30:00Z",8.5,8.3,8.9,0.02,11,1.34,0.05,0
"2020-05-19T10:30:00Z","2020-05-19T10:45:00Z",8.5,8.2,8.8,0.03,11,1.34,0.05,0
"2020-05-19T10:45:00Z","2020-05-19T11:00:00Z",8.5,8.4,8.6,0.01,11,1.33,0.03,0
"2020-05-19T11:00:00Z","2020-05-19T11:15:00Z",8.5,8.3,8.7,0.01,11,1.33,0.03,0
"2020-05-19T11:15:00Z","2020-05-19T11:30:00Z",8.5,8.3,8.7,0.02,11,1.33,0.04,0
"2020-05-19T11:30:00Z","2020-05-19T11:45:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-19T11:45:00Z","2020-05-19T12:00:00Z",8.4,8.1,8.7,0.03,11,1.34,0.05,0
"2020-05-19T12:00:00Z","2020-05-19T12:15:00Z",8.4,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-19T12:15:00Z","2020-05-19T12:30:00Z",8.4,8.2,8.8,0.02,11,1.33,0.04,0
"2020-05-19T12:30:00Z","2020-05-19T12:45:00Z",8.4,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-19T12:45:00Z","2020-05-19T13:00:00Z",8.4,8.1,8.6,0.03,11,1.34,0.06,0
"2020-05-19T13:00:00Z","2020-05-19T13:15:00Z",8.5,8.2,8.7,0.03,11,1.34,0.05,0
"2020-05-19T13:15:00Z","2020-05-19T13:30:00Z",8.4,8.3,8.9,0.03,11,1.34,0.06,0
"2020-05-19T13:30:00Z","2020-05-19T13:45:00Z",8.5,8.3,8.7,0.02,11,1.33,0.04,0
"2020-05-19T13:45:00Z","2020-05-19T14:00:00Z",8.4,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-19T14:00:00Z","2020-05-19T14:15:00Z",8.5,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-19T14:15:00Z","2020-05-19T14:30:00Z",8.4,8.1,8.6,0.02,11,1.34,0.05,0
"2020-05-19T14:30:00Z","2020-05-19T14:45:00Z",8.3,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-19T14:45:00Z","2020-05-19T15:00:00Z",8.4,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-19T15:00:00Z","2020-05-19T15:15:00Z",8.4,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-19T15:15:00Z","2020-05-19T15:30:00Z",8.4,8.1,8.7,0.03,11,1.34,0.05,0
"2020-05-19T15:30:00Z","2020-05-19T15:45:00Z",8.4,8.1,8.7,0.02,11,1.34,0.05,0
"2020-05-19T15:45:00Z","2020-05-19T16:00:00Z",8.4,8.3,8.6,0.02,11,1.33,0.04,0
"2020-05-19T16:00:00Z","2020-05-19T16:15:00Z",8.4,8.3,8.7,0.01,11,1.33,0.04,0
"2020-05-19T16:15:00Z","2020-05-19T16:30:00Z",8.4,8.0,8.6,0.03,11,1.34,0.05,0
"2020-05-19T16:30:00Z","2020-05-19T16:45:00Z",8.3,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-19T16:45:00Z","2020-05-19T17:00:00Z",8.4,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-19T17:00:00Z","2020-05-19T17:15:00Z",8.4,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-19T17:15:00Z","2020-05-19T17:30:00Z",8.3,7.9,8.7,0.04,11,1.34,0.06,0
"2020-05-19T17:30:00Z","2020-05-19T17:45:00Z",7.4,6.8,8.4,0.39,8,1.40,0.22,1
"2020-05-19T17:45:00Z","2020-05-19T18:00:00Z",8.4,8.2,8.7,0.02,11,1.34,0.05,0
"2020-05-19T18:00:00Z","2020-05-19T18:15:00Z",8.4,8.3,8.6,0.01,11,1.33,0.03,0
"2020-05-19T18:15:00Z","2020-05-19T18:30:00Z",8.5,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T18:30:00Z","2020-05-19T18:45:00Z",8.5,8.3,8.7,0.01,11,1.33,0.03,0
"2020-05-19T18:45:00Z","2020-05-19T19:00:00Z",8.5,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-19T19:00:00Z","2020-05-19T19:15:00Z",8.5,8.2,8.7,0.03,11,1.34,0.05,0
"2020-05-19T19:15:00Z","2020-05-19T19:30:00Z",8.5,8.4,8.7,0.01,11,1.33,0.03,0
"2020-05-19T19:30:00Z","2020-05-19T19:45:00Z",8.5,8.4,8.7,0.01,11,1.33,0.03,0
"2020-05-19T19:45:00Z","2020-05-19T20:00:00Z",8.6,8.4,8.9,0.02,11,1.33,0.04,0
"2020-05-19T20:00:00Z","2020-05-19T20:15:00Z",8.6,8.4,8.8,0.02,11,1.33,0.04,0
"2020-05-19T20:15:00Z","2020-05-19T20:30:00Z",8.6,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T20:30:00Z","2020-05-19T20:45:00Z",8.6,8.3,8.9,0.03,11,1.34,0.06,0
"2020-05-19T20:45:00Z","2020-05-19T21:00:00Z",8.6,8.1,8.8,0.03,11,1.34,0.06,0
"2020-05-19T21:00:00Z","2020-05-19T21:15:00Z",8.6,8.5,8.7,0.00,11,1.33,0.02,0
"2020-05-19T21:15:00Z","2020-05-19T21:30:00Z",8.6,8.4,8.8,0.02,11,1.33,0.04,0
"2020-05-19T21:30:00Z","2020-05-19T21:45:00Z",8.6,8.5,8.9,0.01,11,1.33,0.04,0
"2020-05-19T21:45:00Z","2020-05-19T22:00:00Z",8.6,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T22:00:00Z","2020-05-19T22:15:00Z",8.5,8.3,8.8,0.02,11,1.33,0.04,0
"2020-05-19T22:15:00Z","2020-05-19T22:30:00Z",8.6,8.4,8.8,0.01,11,1.33,0.04,0
"2020-05-19T22:30:00Z","2020-05-19T22:45:00Z",8.5,8.4,8.7,0.01,11,1.33,0.03,0
"2020-05-19T22:45:00Z","2020-05-19T23:00:00Z",8.6,8.4,8.8,0.01,11,1.33,0.03,0
"2020-05-19T23:00:00Z","2020-05-19T23:15:00Z",8.6,8.4,8.9,0.03,11,1.34,0.05,0
"2020-05-19T23:15:00Z","2020-05-19T23:30:00Z",8.4,8.1,8.7,0.03,11,1.34,0.05,0
"2020-05-19T23:30:00Z","2020-05-19T23:45:00Z",8.5,8.2,8.7,0.02,11,1.34,0.05,0
"2020-05-19T23:45:00Z","2020-05-20T00:00:00Z",8.5,8.3,8.6,0.01,11,1.33,0.03,0
"2020-05-20T00:00:00Z","2020-05-20T00:15:00Z",8.5,8.2,8.9,0.04,11,1.34,0.06,0
"2020-05-20T00:15:00Z","2020-05-20T00:30:00Z",8.4,8.1,8.6,0.02,11,1.34,0.05,0
"2020-05-20T00:30:00Z","2020-05-20T00:45:00Z",8.5,8.2,8.7,0.02,11,1.33,0.04,0
"2020-05-20T00:45:00Z","2020-05-20T01:00:00Z",8.5,8.2,8.7,0.01,11,1.33,0.04,0
"2020-05-20T01:00:00Z","2020-05-20T01:15:00Z",8.4,8.1,8.7,0.03,11,1.34,0.05,0
"2020-05-20T01:15:00Z","2020-05-20T01:30:00Z",8.4,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-20T01:30:00Z","2020-05-20T01:45:00Z",8.4,8.2,8.6,0.01,11,1.33,0.03,0
"2020-05-20T01:45:00Z","2020-05-20T02:00:00Z",8.4,8.1,8.7,0.03,11,1.34,0.05,0
"2020-05-20T02:00:00Z","2020-05-20T02:15:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-20T02:15:00Z","2020-05-20T02:30:00Z",8.2,8.1,8.4,0.01,11,1.33,0.04,0
"2020-05-20T02:30:00Z","2020-05-20T02:45:00Z",8.4,8.2,8.7,0.03,11,1.34,0.05,0
"2020-05-20T02:45:00Z","2020-05-20T03:00:00Z",8.3,8.1,8.5,0.01,11,1.33,0.03,0
"2020-05-20T03:00:00Z","2020-05-20T03:15:00Z",8.3,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T03:15:00Z","2020-05-20T03:30:00Z",8.2,8.1,8.4,0.02,11,1.33,0.04,0
"2020-05-20T03:30:00Z","2020-05-20T03:45:00Z",8.3,8.1,8.5,0.03,11,1.34,0.05,0
"2020-05-20T03:45:00Z","2020-05-20T04:00:00Z",8.3,8.0,8.6,0.03,11,1.34,0.05,0
"2020-05-20T04:00:00Z","2020-05-20T04:15:00Z",8.2,7.9,8.5,0.03,11,1.34,0.05,0
"2020-05-20T04:15:00Z","2020-05-20T04:30:00Z",8.2,8.0,8.4,0.02,11,1.34,0.05,0
"2020-05-20T04:30:00Z","2020-05-20T04:45:00Z",8.2,8.0,8.5,0.02,11,1.33,0.04,0
"2020-05-20T04:45:00Z","2020-05-20T05:00:00Z",8.3,8.1,8.4,0.02,11,1.33,0.04,0
"2020-05-20T05:00:00Z","2020-05-20T05:15:00Z",8.3,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-20T05:15:00Z","2020-05-20T05:30:00Z",8.3,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-20T05:30:00Z","2020-05-20T05:45:00Z",8.3,8.1,8.5,0.02,11,1.34,0.04,0
"2020-05-20T05:45:00Z","2020-05-20T06:00:00Z",8.2,7.8,8.4,0.03,11,1.34,0.05,0
"2020-05-20T06:00:00Z","2020-05-20T06:15:00Z",8.2,7.8,8.4,0.05,11,1.34,0.06,0
"2020-05-20T06:15:00Z","2020-05-20T06:30:00Z",8.3,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T06:30:00Z","2020-05-20T06:45:00Z",8.3,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-20T06:45:00Z","2020-05-20T07:00:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T07:00:00Z","2020-05-20T07:15:00Z",8.2,8.0,8.3,0.01,11,1.33,0.04,0
"2020-05-20T07:15:00Z","2020-05-20T07:30:00Z",8.2,8.0,8.5,0.02,11,1.33,0.04,0
"2020-05-20T07:30:00Z","2020-05-20T07:45:00Z",8.2,8.0,8.3,0.01,10,1.33,0.04,0
"2020-05-20T07:45:00Z","2020-05-20T08:00:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T08:00:00Z","2020-05-20T08:15:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T08:15:00Z","2020-05-20T08:30:00Z",8.2,8.0,8.5,0.03,11,1.34,0.05,0
"2020-05-20T08:30:00Z","2020-05-20T08:45:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T08:45:00Z","2020-05-20T09:00:00Z",8.2,8.1,8.5,0.01,11,1.33,0.04,0
"2020-05-20T09:00:00Z","2020-05-20T09:15:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T09:15:00Z","2020-05-20T09:30:00Z",8.2,8.0,8.4,0.02,11,1.34,0.05,0
"2020-05-20T09:30:00Z","2020-05-20T09:45:00Z",8.2,7.9,8.4,0.02,11,1.33,0.04,0
"2020-05-20T09:45:00Z","2020-05-20T10:00:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T10:00:00Z","2020-05-20T10:15:00Z",8.2,8.0,8.5,0.02,11,1.33,0.04,0
"2020-05-20T10:15:00Z","2020-05-20T10:30:00Z",8.2,8.0,8.4,0.01,11,1.33,0.03,0
"2020-05-20T10:30:00Z","2020-05-20T10:45:00Z",8.2,7.9,8.4,0.03,11,1.34,0.05,0
"2020-05-20T10:45:00Z","2020-05-20T11:00:00Z",8.1,7.9,8.3,0.02,11,1.33,0.04,0
"2020-05-20T11:00:00Z","2020-05-20T11:15:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T11:15:00Z","2020-05-20T11:30:00Z",8.1,8.1,8.1,0.00,9,1.33,0.01,1
"2020-05-20T11:30:00Z","2020-05-20T11:45:00Z",8.3,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T11:45:00Z","2020-05-20T12:00:00Z",8.2,8.1,8.3,0.00,11,1.33,0.02,0
"2020-05-20T12:00:00Z","2020-05-20T12:15:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T12:15:00Z","2020-05-20T12:30:00Z",8.2,8.0,8.5,0.03,11,1.34,0.05,0
"2020-05-20T12:30:00Z","2020-05-20T12:45:00Z",8.1,8.0,8.3,0.01,11,1.33,0.02,0
"2020-05-20T12:45:00Z","2020-05-20T13:00:00Z",8.1,7.8,8.3,0.02,11,1.34,0.05,0
"2020-05-20T13:00:00Z","2020-05-20T13:15:00Z",8.1,7.8,8.3,0.02,11,1.33,0.04,0
"2020-05-20T13:15:00Z","2020-05-20T13:30:00Z",8.2,8.0,8.4,0.01,11,1.33,0.03,0
"2020-05-20T13:30:00Z","2020-05-20T13:45:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T13:45:00Z","2020-05-20T14:00:00Z",8.1,7.9,8.3,0.02,11,1.33,0.04,0
"2020-05-20T14:00:00Z","2020-05-20T14:15:00Z",8.2,8.1,8.3,0.01,11,1.33,0.03,0
"2020-05-20T14:15:00Z","2020-05-20T14:30:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T14:30:00Z","2020-05-20T14:45:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T14:45:00Z","2020-05-20T15:00:00Z",8.2,7.9,8.4,0.02,11,1.33,0.04,0
"2020-05-20T15:00:00Z","2020-05-20T15:15:00Z",8.1,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T15:15:00Z","2020-05-20T15:30:00Z",8.2,7.9,8.4,0.02,11,1.33,0.04,0
"2020-05-20T15:30:00Z","2020-05-20T15:45:00Z",8.1,8.0,8.4,0.01,11,1.33,0.04,0
"2020-05-20T15:45:00Z","2020-05-20T16:00:00Z",8.1,7.9,8.3,0.01,11,1.33,0.04,0
"2020-05-20T16:00:00Z","2020-05-20T16:15:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T16:15:00Z","2020-05-20T16:30:00Z",8.1,7.8,8.3,0.02,11,1.33,0.04,0
"2020-05-20T16:30:00Z","2020-05-20T16:45:00Z",8.1,7.9,8.3,0.02,11,1.34,0.05,0
"2020-05-20T16:45:00Z","2020-05-20T17:00:00Z",8.1,7.9,8.3,0.02,11,1.34,0.04,0
"2020-05-20T17:00:00Z","2020-05-20T17:15:00Z",8.1,7.9,8.2,0.01,11,1.33,0.03,0
"2020-05-20T17:15:00Z","2020-05-20T17:30:00Z",8.1,7.9,8.3,0.01,11,1.33,0.04,0
"2020-05-20T17:30:00Z","2020-05-20T17:45:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T17:45:00Z","2020-05-20T18:00:00Z",8.2,8.0,8.4,0.01,11,1.33,0.03,0
"2020-05-20T18:00:00Z","2020-05-20T18:15:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-20T18:15:00Z","2020-05-20T18:30:00Z",8.1,8.0,8.3,0.01,11,1.33,0.02,0
"2020-05-20T18:30:00Z","2020-05-20T18:45:00Z",8.2,8.0,8.5,0.03,11,1.34,0.05,0
"2020-05-20T18:45:00Z","2020-05-20T19:00:00Z",8.2,8.0,8.4,0.01,11,1.33,0.03,0
"2020-05-20T19:00:00Z","2020-05-20T19:15:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T19:15:00Z","2020-05-20T19:30:00Z",8.3,8.1,8.5,0.01,11,1.33,0.03,0
"2020-05-20T19:30:00Z","2020-05-20T19:45:00Z",8.2,8.0,8.4,0.02,11,1.33,0.04,0
"2020-05-20T19:45:00Z","2020-05-20T20:00:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T20:00:00Z","2020-05-20T20:15:00Z",8.3,8.0,8.5,0.02,11,1.33,0.04,0
"2020-05-20T20:15:00Z","2020-05-20T20:30:00Z",8.3,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T20:30:00Z","2020-05-20T20:45:00Z",8.4,8.2,8.6,0.02,11,1.34,0.05,0
"2020-05-20T20:45:00Z","2020-05-20T21:00:00Z",8.3,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-20T21:00:00Z","2020-05-20T21:15:00Z",8.3,8.1,8.5,0.02,11,1.33,0.04,0
"2020-05-20T21:15:00Z","2020-05-20T21:30:00Z",8.4,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-20T21:30:00Z","2020-05-20T21:45:00Z",8.3,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-20T21:45:00Z","2020-05-20T22:00:00Z",8.3,8.1,8.5,0.01,11,1.33,0.03,0
"2020-05-20T22:00:00Z","2020-05-20T22:15:00Z",8.4,8.1,8.6,0.02,11,1.34,0.05,0
"2020-05-20T22:15:00Z","2020-05-20T22:30:00Z",8.3,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-20T22:30:00Z","2020-05-20T22:45:00Z",8.4,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-20T22:45:00Z","2020-05-20T23:00:00Z",8.3,8.1,8.5,0.02,11,1.33,0.04,0
"2020-05-20T23:00:00Z","2020-05-20T23:15:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-20T23:15:00Z","2020-05-20T23:30:00Z",8.4,8.1,8.6,0.02,11,1.34,0.05,0
"2020-05-20T23:30:00Z","2020-05-20T23:45:00Z",8.3,8.0,8.6,0.04,11,1.34,0.06,0
"2020-05-20T23:45:00Z","2020-05-21T00:00:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-21T00:00:00Z","2020-05-21T00:15:00Z",8.3,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-21T00:15:00Z","2020-05-21T00:30:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-21T00:30:00Z","2020-05-21T00:45:00Z",8.4,8.2,8.7,0.04,11,1.34,0.06,0
"2020-05-21T00:45:00Z","2020-05-21T01:00:00Z",8.4,8.2,8.6,0.02,11,1.33,0.04,0
"2020-05-21T01:00:00Z","2020-05-21T01:15:00Z",8.3,8.0,8.6,0.03,11,1.34,0.06,0
"2020-05-21T01:15:00Z","2020-05-21T01:30:00Z",8.4,8.1,8.7,0.03,11,1.34,0.06,0
"2020-05-21T01:30:00Z","2020-05-21T01:45:00Z",8.4,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-21T01:45:00Z","2020-05-21T02:00:00Z",8.4,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-21T02:00:00Z","2020-05-21T02:15:00Z",8.3,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-21T02:15:00Z","2020-05-21T02:30:00Z",8.3,8.1,8.5,0.01,11,1.33,0.03,0
"2020-05-21T02:30:00Z","2020-05-21T02:45:00Z",8.4,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-21T02:45:00Z","2020-05-21T03:00:00Z",8.4,8.1,8.6,0.03,11,1.34,0.05,0
"2020-05-21T03:00:00Z","2020-05-21T03:15:00Z",8.3,8.3,8.6,0.01,11,1.33,0.03,0
"2020-05-21T03:15:00Z","2020-05-21T03:30:00Z",8.3,7.9,8.8,0.05,11,1.34,0.07,0
"2020-05-21T03:30:00Z","2020-05-21T03:45:00Z",8.3,8.2,8.5,0.01,11,1.33,0.03,0
"2020-05-21T03:45:00Z","2020-05-21T04:00:00Z",8.4,8.2,8.6,0.01,11,1.33,0.03,0
"2020-05-21T04:00:00Z","2020-05-21T04:15:00Z",8.3,8.2,8.5,0.01,11,1.33,0.02,0
"2020-05-21T04:15:00Z","2020-05-21T04:30:00Z",8.3,8.1,8.6,0.03,11,1.34,0.05,0
"2020-05-21T04:30:00Z","2020-05-21T04:45:00Z",8.2,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-21T04:45:00Z","2020-05-21T05:00:00Z",8.3,8.1,8.6,0.02,11,1.33,0.04,0
"2020-05-21T05:00:00Z","2020-05-21T05:15:00Z",8.3,8.1,8.5,0.02,11,1.34,0.05,0
"2020-05-21T05:15:00Z","2020-05-21T05:30:00Z",8.3,8.1,8.4,0.01,11,1.33,0.03,0
"2020-05-21T05:30:00Z","2020-05-21T05:45:00Z",8.3,7.9,8.5,0.03,11,1.34,0.05,0
"2020-05-21T05:45:00Z","2020-05-21T06:00:00Z",8.2,8.0,8.5,0.02,11,1.33,0.04,0
"2020-05-21T06:00:00Z","2020-05-21T06:15:00Z",8.3,8.2,8.6,0.01,11,1.33,0.04,0
"2020-05-21T06:15:00Z","2020-05-21T06:30:00Z",8.3,8.1,8.5,0.01,11,1.33,0.03,0
"2020-05-21T06:30:00Z","2020-05-21T06:45:00Z",8.3,8.1,8.5,0.02,11,1.33,0.04,0
"2020-05-21T06:45:00Z","2020-05-21T07:00:00Z",8.3,7.9,8.6,0.04,11,1.34,0.06,0
"2020-05-21T07:00:00Z","2020-05-21T07:15:00Z",8.2,8.0,8.6,0.05,11,1.34,0.06,0
"2020-05-21T07:15:00Z","2020-05-21T07:30:00Z",8.2,8.0,8.3,0.01,11,1.33,0.03,0
"2020-05-21T07:30:00Z","2020-05-21T07:45:00Z",8.3,8.0,8.6,0.04,11,1.34,0.06,0
"2020-05-21T07:45:00Z","2020-05-21T08:00:00Z",8.2,8.1,8.5,0.01,11,1.33,0.03,0
